1613654755068,1,68
1613654755068,4,191
1613654755068,4,136
1613654755068,3,196
1613654755068,0,132
1613654755068,0,176
1613654755068,4,185
1613654755068,4,167
1613654755068,4,107
1613654755068,3,117
1613654755068,1,71
1613654755068,4,158
1613654755068,3,35
1613654755068,1,137
1613654755068,0,106
1613654755068,3,34
1613654755068,0,163
1613654755068,1,163
1613654755068,3,78
1613654755068,3,86
1613654755068,0,90
1613654755068,4,17
1613654755068,3,61
1613654755068,0,55
1613654755068,2,121
1613654755068,2,55
1613654755068,1,144
1613654755068,2,107
1613654755068,3,28
1613654755068,4,152
1613654755068,3,140
1613654755068,3,100
1613654755068,1,15
1613654755068,4,161
1613654755068,2,86
1613654755068,0,60
1613654755068,1,138
1613654755068,2,58
1613654755068,2,186
1613654755068,2,8
1613654755068,3,118
1613654755068,1,94
1613654755068,0,85
1613654755068,0,31
1613654755068,2,79
1613654755068,4,47
1613654755068,4,64
1613654755068,0,178
1613654755068,0,114
1613654755068,2,197
1613654755068,2,13
1613654755068,1,163
1613654755068,4,14
1613654755068,3,78
1613654755068,0,129
1613654755068,4,152
1613654755068,1,76
1613654755068,1,4
1613654755068,2,130
1613654755068,2,86
1613654755068,2,25
1613654755068,4,12
1613654755068,3,41
1613654755068,4,176
1613654755068,3,193
1613654755068,1,107
1613654755068,1,7
1613654755068,4,87
1613654755068,2,179
1613654755068,3,49
1613654755068,2,153
1613654755068,2,49
1613654755068,4,1
1613654755068,3,135
1613654755068,2,13
1613654755068,3,76
1613654755068,1,46
1613654755068,4,66
1613654755068,1,75
1613654755068,0,153
1613654755068,0,72
1613654755068,2,143
1613654755068,2,79
1613654755068,1,195
1613654755068,4,181
1613654755068,2,15
1613654755068,0,171
1613654755068,3,199
1613654755068,3,151
1613654755069,4,122
1613654755069,4,15
1613654755069,0,92
1613654755069,4,10
1613654755069,4,61
1613654755069,4,75
1613654755069,1,98
1613654755069,1,178
1613654755069,0,14
1613654755069,0,153
1613654755069,3,164
1613654755069,4,136
1613654755069,4,20
1613654755069,0,37
1613654755069,4,15
1613654755069,3,139
1613654755069,0,121
1613654755069,0,190
1613654755069,3,51
1613654755069,2,121
1613654755069,3,185
1613654755069,4,100
1613654755069,4,62
1613654755069,2,77
1613654755069,3,122
1613654755069,3,33
1613654755069,4,190
1613654755069,1,192
1613654755069,3,148
1613654755069,4,42
1613654755069,0,37
1613654755069,4,170
1613654755069,1,48
1613654755069,3,77
1613654755069,4,180
1613654755069,2,79
1613654755069,4,3
1613654755069,3,138
1613654755069,3,35
1613654755069,3,84
1613654755069,0,105
1613654755069,3,36
1613654755069,1,60
1613654755069,1,176
1613654755069,4,4
1613654755069,2,79
1613654755069,4,13
1613654755069,2,54
1613654755069,2,132
1613654755069,0,121
1613654755069,2,12
1613654755069,1,127
1613654755069,3,29
1613654755069,0,58
1613654755069,1,195
1613654755069,3,82
1613654755069,2,158
1613654755069,4,182
1613654755069,4,67
1613654755069,2,150
1613654755069,1,158
1613654755069,4,135
1613654755069,0,2
1613654755069,1,164
1613654755069,3,159
1613654755069,2,117
1613654755069,4,15
1613654755069,1,79
1613654755069,2,101
1613654755069,3,32
1613654755069,4,2
1613654755069,2,69
1613654755069,0,61
1613654755069,4,186
1613654755069,1,110
1613654755069,3,52
1613654755069,4,88
1613654755069,3,31
1613654755069,3,25
1613654755069,3,168
1613654755069,1,103
1613654755070,0,182
1613654755070,0,80
1613654755070,0,41
1613654755070,1,38
1613654755070,3,110
1613654755070,3,101
1613654755070,0,127
1613654755070,2,59
1613654755070,1,180
1613654755070,2,195
1613654755070,1,24
1613654755070,3,165
1613654755070,4,42
1613654755070,4,61
1613654755070,1,181
1613654755070,4,39
1613654755070,4,151
1613654755070,3,60
1613654755070,4,115
1613654755070,3,188
1613654755070,0,107
1613654755070,0,128
1613654755070,2,101
1613654755070,2,122
1613654755070,3,72
1613654755070,1,140
1613654755070,1,92
1613654755070,3,169
1613654755070,2,188
1613654755070,3,196
1613654755070,0,137
1613654755070,0,75
1613654755070,1,92
1613654755070,4,151
1613654755070,4,151
1613654755070,4,67
1613654755070,4,168
1613654755070,4,79
1613654755070,0,51
1613654755070,0,120
1613654755070,3,187
1613654755070,4,61
1613654755070,2,93
1613654755070,2,168
1613654755070,0,18
1613654755070,0,87
1613654755070,4,191
1613654755070,4,159
1613654755070,2,146
1613654755070,4,28
1613654755070,1,82
1613654755070,2,95
1613654755070,2,67
1613654755070,1,173
1613654755070,0,133
1613654755070,0,71
1613654755070,3,49
1613654755070,0,155
1613654755070,1,168
1613654755070,0,135
1613654755070,0,191
1613654755070,2,157
1613654755070,3,154
1613654755070,0,111
1613654755070,3,36
1613654755070,2,184
1613654755070,1,40
1613654755070,0,157
1613654755070,3,48
1613654755070,1,135
1613654755070,4,39
1613654755070,2,21
1613654755070,4,189
1613654755070,0,98
1613654755070,2,79
1613654755070,3,48
1613654755070,4,103
1613654755070,3,0
1613654755070,2,119
1613654755070,3,192
1613654755070,2,6
1613654755070,1,55
1613654755070,0,29
1613654755070,0,160
1613654755070,4,105
1613654755070,4,168
1613654755070,1,5
1613654755070,1,21
1613654755070,1,3
1613654755070,1,158
1613654755070,2,63
1613654755070,4,97
1613654755070,2,87
1613654755070,3,53
1613654755070,0,99
1613654755070,3,125
1613654755070,0,173
1613654755070,1,4
1613654755070,0,117
1613654755070,4,195
1613654755070,0,52
1613654755070,3,149
1613654755070,2,155
1613654755070,2,156
1613654755071,4,128
1613654755071,0,162
1613654755071,1,51
1613654755071,3,141
1613654755071,2,27
1613654755071,0,135
1613654755071,3,80
1613654755071,3,9
1613654755071,4,117
1613654755071,1,12
1613654755071,1,132
1613654755071,3,68
1613654755071,2,109
1613654755071,4,162
1613654755071,3,93
1613654755071,0,116
1613654755071,0,23
1613654755071,1,99
1613654755071,4,169
1613654755071,3,128
1613654755071,1,46
1613654755071,3,67
1613654755071,1,11
1613654755071,2,74
1613654755071,1,120
1613654755071,3,51
1613654755071,3,134
1613654755071,4,175
1613654755071,3,159
1613654755071,0,2
1613654755071,1,126
1613654755071,4,59
1613654755071,1,156
1613654755071,1,140
1613654755071,0,108
1613654755071,2,54
1613654755071,0,100
1613654755071,3,149
1613654755071,3,80
1613654755071,4,11
1613654755071,0,61
1613654755071,1,164
1613654755071,3,78
1613654755071,4,78
1613654755071,4,126
1613654755071,4,178
1613654755071,4,68
1613654755071,2,91
1613654755071,4,172
1613654755071,1,74
1613654755071,3,79
1613654755071,0,84
1613654755071,2,49
1613654755071,1,145
1613654755071,1,171
1613654755071,3,25
1613654755071,2,93
1613654755071,3,4
1613654755071,4,34
1613654755071,3,118
1613654755071,1,167
1613654755071,3,70
1613654755071,3,137
1613654755071,3,58
1613654755071,4,138
1613654755071,4,9
1613654755071,4,192
1613654755071,2,68
1613654755071,2,34
1613654755071,1,114
1613654755071,3,40
1613654755071,0,6
1613654755071,0,86
1613654755071,1,7
1613654755071,0,60
1613654755071,2,4
1613654755071,4,61
1613654755071,1,194
1613654755071,0,194
1613654755071,3,115
1613654755071,3,83
1613654755071,4,12
1613654755071,0,1
1613654755071,1,20
1613654755071,2,187
1613654755071,1,132
1613654755071,4,147
1613654755071,4,0
1613654755071,1,59
1613654755071,4,120
1613654755071,4,146
1613654755071,4,163
1613654755071,3,13
1613654755071,0,25
1613654755071,0,44
1613654755071,2,122
1613654755071,0,122
1613654755071,1,57
1613654755071,4,144
1613654755071,4,135
1613654755071,3,31
1613654755071,1,5
1613654755071,1,103
1613654755071,2,73
1613654755071,0,105
1613654755071,4,188
1613654755071,0,134
1613654755071,3,159
1613654755071,2,2
1613654755071,3,119
1613654755071,4,153
1613654755071,4,60
1613654755071,0,156
1613654755071,4,25
1613654755071,4,135
1613654755071,1,25
1613654755071,4,122
1613654755071,4,23
1613654755071,4,154
1613654755071,1,23
1613654755071,0,67
1613654755071,0,175
1613654755071,3,165
1613654755071,4,124
1613654755071,2,145
1613654755071,1,2
1613654755071,2,46
1613654755071,2,195
1613654755071,2,75
1613654755071,1,27
1613654755071,3,107
1613654755071,0,142
1613654755071,2,1
1613654755071,1,63
1613654755071,4,142
1613654755071,0,109
1613654755071,2,126
1613654755071,2,92
1613654755071,2,195
1613654755071,1,110
1613654755071,1,140
1613654755071,0,148
1613654755071,3,159
1613654755071,4,13
1613654755071,1,174
1613654755071,0,33
1613654755071,4,8
1613654755071,3,170
1613654755071,4,103
1613654755071,3,32
1613654755072,0,169
1613654755072,1,64
1613654755072,0,61
1613654755072,1,24
1613654755072,3,60
1613654755072,3,89
1613654755072,2,58
1613654755072,3,33
1613654755072,0,23
1613654755072,1,117
1613654755072,3,79
1613654755072,0,64
1613654755072,4,42
1613654755072,0,146
1613654755072,3,40
1613654755072,1,55
1613654755072,2,53
1613654755072,2,10
1613654755072,0,181
1613654755072,0,14
1613654755072,4,116
1613654755072,1,98
1613654755072,4,132
1613654755072,2,23
1613654755072,4,20
1613654755072,3,143
1613654755072,2,82
1613654755072,1,43
1613654755072,4,173
1613654755072,2,16
1613654755072,3,57
1613654755072,0,56
1613654755072,2,167
1613654755072,3,129
1613654755072,0,184
1613654755072,4,124
1613654755072,1,135
1613654755072,1,11
1613654755072,1,56
1613654755072,2,184
1613654755072,1,137
1613654755072,2,71
1613654755072,4,187
1613654755072,2,119
1613654755072,2,12
1613654755072,2,10
1613654755072,2,85
1613654755072,3,22
1613654755072,3,115
1613654755072,2,151
1613654755072,4,37
1613654755072,1,75
1613654755072,3,128
1613654755072,1,18
1613654755072,3,186
1613654755072,0,144
1613654755072,4,121
1613654755072,4,121
1613654755072,4,71
1613654755072,0,40
1613654755072,1,77
1613654755072,1,43
1613654755072,0,137
1613654755072,2,182
1613654755072,2,69
1613654755072,0,138
1613654755072,1,181
1613654755072,3,66
1613654755072,1,61
1613654755072,0,26
1613654755072,1,101
1613654755072,1,109
1613654755072,4,82
1613654755072,0,153
1613654755072,4,49
1613654755072,0,137
1613654755072,2,179
1613654755072,2,7
1613654755072,1,192
1613654755072,2,155
1613654755072,4,25
1613654755072,0,93
1613654755072,0,94
1613654755072,0,139
1613654755072,1,49
1613654755072,4,167
1613654755072,1,5
1613654755072,3,25
1613654755072,0,166
1613654755072,0,12
1613654755072,2,94
1613654755072,1,143
1613654755072,4,129
1613654755072,2,122
1613654755072,3,174
1613654755072,0,115
1613654755072,1,43
1613654755072,4,108
1613654755072,2,164
1613654755072,4,171
1613654755072,2,111
1613654755072,3,30
1613654755072,1,47
1613654755072,0,120
1613654755072,2,66
1613654755072,1,77
1613654755072,4,137
1613654755072,3,86
1613654755072,0,45
1613654755072,2,137
1613654755072,1,176
1613654755072,2,120
1613654755072,2,79
1613654755072,3,140
1613654755072,2,178
1613654755072,1,77
1613654755072,3,140
1613654755072,1,145
1613654755072,2,38
1613654755072,1,72
1613654755072,1,131
1613654755072,2,184
1613654755072,2,159
1613654755072,3,81
1613654755072,1,41
1613654755072,4,126
1613654755072,4,162
1613654755072,0,118
1613654755072,4,32
1613654755072,1,135
1613654755072,3,196
1613654755072,4,151
1613654755072,1,124
1613654755072,0,158
1613654755072,4,174
1613654755072,0,163
1613654755072,4,51
1613654755072,1,169
1613654755072,0,3
1613654755072,3,5
1613654755072,0,42
1613654755072,4,103
1613654755072,4,126
1613654755072,2,115
1613654755072,2,84
1613654755072,3,11
1613654755072,0,95
1613654755072,4,18
1613654755072,3,52
1613654755072,2,32
1613654755072,1,60
1613654755072,0,5
1613654755072,3,127
1613654755072,0,52
1613654755072,4,129
1613654755072,4,62
1613654755072,3,28
1613654755072,3,127
1613654755072,2,82
1613654755072,2,161
1613654755072,3,125
1613654755072,4,154
1613654755072,2,30
1613654755072,3,77
1613654755072,0,110
1613654755072,2,147
1613654755072,4,43
1613654755072,3,59
1613654755072,3,186
1613654755072,0,157
1613654755072,2,22
1613654755072,2,71
1613654755072,2,147
1613654755072,0,58
1613654755072,1,106
1613654755072,1,156
1613654755072,0,57
1613654755072,4,26
1613654755072,1,173
1613654755073,3,2
1613654755073,0,159
1613654755073,0,155
1613654755073,0,48
1613654755073,0,177
1613654755073,0,138
1613654755073,2,33
1613654755073,3,197
1613654755073,0,69
1613654755073,1,67
1613654755073,4,28
1613654755073,1,57
1613654755073,2,129
1613654755073,1,18
1613654755073,0,14
1613654755073,1,121
1613654755073,1,22
1613654755073,3,74
1613654755073,3,188
1613654755073,1,158
1613654755073,4,67
1613654755073,3,186
1613654755073,1,130
1613654755073,0,179
1613654755073,3,19
1613654755073,2,32
1613654755073,1,49
1613654755073,3,147
1613654755073,4,76
1613654755073,4,165
1613654755073,0,115
1613654755073,0,85
1613654755073,4,36
1613654755073,1,133
1613654755073,4,98
1613654755073,3,122
1613654755073,3,60
1613654755073,3,62
1613654755073,2,110
1613654755073,1,139
1613654755073,3,127
1613654755073,1,125
1613654755073,0,190
